title,firstname,middlename,lastname,name_suffix,nickname,bioguide_id,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email,house vote on healthcare
Rep,Jeff,,Denham,,,D000612,R,CA,10,1,M,202-225-4540,202-225-3402,http://denham.house.gov,,1730 Longworth House Office Building,28769,H0CA19173,412403,N00031593,RepJeffDenham,http://www.opencongress.org/wiki/Jeff_Denham,http://youtube.com/repjeffdenham,RepJeffDenham,,,1967-07-29,Rep.Denham@opencongress.org,yes
Rep,Bob,,Dold,,,D000613,R,IL,10,0,M,202-225-4835,,https://dold.house.gov,,221 Cannon House Office Building,116548,H0IL10302,412420,N00031103,,http://www.opencongress.org/wiki/Robert_Dold,,,,,1969-06-23,,yes
Rep,Sean,P.,Duffy,,,D000614,R,WI,7,1,M,202-225-3365,202-225-3240,https://duffy.house.gov,,2330 Rayburn House Office Building,126238,H0WI07051,412488,N00030967,RepSeanDuffy,http://www.opencongress.org/wiki/Sean_Duffy,http://youtube.com/RepSeanDuffy,RepSeanDuffy,,,1971-10-03,Rep.Duffy@opencongress.org,yes
Rep,Jeff,,Duncan,,,D000615,R,SC,3,1,M,202-225-5301,202-225-3216,http://jeffduncan.house.gov,,2229 Rayburn House Office Building,47967,H0SC03077,412472,N00030752,RepJeffDuncan,http://www.opencongress.org/wiki/Jeff_Duncan,http://youtube.com/congjeffduncan,RepJeffDuncan,,,1966-01-07,Rep.Jeffduncan@opencongress.org,yes
Rep,Scott,,DesJarlais,,,D000616,R,TN,4,1,M,202-225-6831,202-226-5172,https://desjarlais.house.gov,,2301 Rayburn House Office Building,123473,H0TN04195,412477,N00030957,DesJarlaisTN04,http://www.opencongress.org/wiki/Scott_Desjarlais,http://youtube.com/ScottDesJarlaisTN04,ScottDesJarlaisTN04,,,1964-02-21,Rep.Desjarlais@opencongress.org,yes
Rep,Rodney,,Davis,,,D000619,R,IL,13,1,M,202-225-2371,217-791-6168,http://rodneydavis.house.gov,,1740 Longworth House Office Building,9622,H2IL13120,412536,N00034784,RodneyDavis,,http://youtube.com/RepRodneyDavis,RepRodneyDavis,,,1970-01-05,Rep.Rodneydavis@opencongress.org,yes
Rep,Ron,,DeSantis,,,D000621,R,FL,6,1,M,202-225-2706,202-226-6299,http://desantis.house.gov,,1524 Longworth House Office Building,137630,H2FL00292,412526,N00034746,RepDeSantis,,http://youtube.com/RepRonDeSantis,RepDeSantis,,,1978-09-14,Rep.Desantis@opencongress.org,yes
Rep,Warren,,Davidson,,,D000626,R,OH,8,1,M,202-225-6205,,https://davidson.house.gov,,1004 Longworth House Office Building,166760,H6OH08315,412675,N00038767,WarrenDavidson,,,CongressmanWarrenDavidson,,,1970-03-01,Rep.Davidson@opencongress.org,yes
Rep,Neal,,Dunn,,,D000628,R,FL,2,1,M,202-225-5235,,https://dunn.house.gov,,423 Cannon House Office Building,166297,H6FL02208,412691,N00037442,drnealdunnfl2,,,drnealdunnfl2,,,1953-02-16,Rep.Dunn@opencongress.org,yes
Rep,Vernon,J.,Ehlers,,,E000092,R,MI,3,0,M,,,http://www.house.gov/ehlers,,,26907,H4MI03045,400119,N00004166,,http://www.opencongress.org/wiki/Vernon_Ehlers,,,,,1934-02-06,,yes
Rep,Jo Ann,H.,Emerson,,,E000172,R,MO,8,0,F,202-225-4404,202-226-0326,http://emerson.house.gov,http://www.house.gov/emerson/contact/,2230 Rayburn House Office Building,903,H6MO08084,400121,N00005090,,http://www.opencongress.org/wiki/Jo_Ann_Emerson,,,,,1950-09-16,,yes
Rep,Philip,,English,,Phil,E000187,R,PA,3,0,M,,,http://www.house.gov/english,,,21865,H4PA21051,400123,N00001427,,http://www.opencongress.org/wiki/Philip_English,,,,,1956-06-20,,yes
Rep,Terry,,Everett,,,E000268,R,AL,2,0,M,,,http://www.everett.house.gov,,,26711,H2AL02067,400127,N00003083,,http://www.opencongress.org/wiki/Terry_Everett,,,,,1937-02-15,,yes
Rep,Renee,L.,Ellmers,,,E000291,R,NC,2,0,F,202-225-4531,202- 225-5662,http://ellmers.house.gov,https://ellmersforms.house.gov/contact-us1,1210 Longworth House Office Building,120897,H0NC02059,412457,N00031513,,http://www.opencongress.org/wiki/Renee_Ellmers,,,,,1964-02-09,,yes
Rep,Tom,,Emmer,,,E000294,R,MN,6,1,M,202-225-2331,202-225-6475,https://emmer.house.gov,,315 Cannon House Office Building,38894,H4MN06087,412639,N00035440,RepTomEmmer,,http://youtube.com/RepTomEmmer,reptomemmer,,,1961-03-03,Rep.Emmer@opencongress.org,yes
Rep,Rodney,P.,Frelinghuysen,,,F000372,R,NJ,11,1,M,202-225-5034,202-225-3186,https://frelinghuysen.house.gov,,2306 Rayburn House Office Building,22177,H2NJ05014,400142,N00000684,USRepRodney,http://www.opencongress.org/wiki/Rodney_Frelinghuysen,http://youtube.com/RepFrelinghuysen,rfrelinghuysen,,,1946-04-29,Rep.Frelinghuysen@opencongress.org,yes
Rep,Vito,J.,Fossella,Jr.,,F000440,R,NY,13,0,M,,,http://www.house.gov/fossella,,,16455,H8NY13028,400139,N00000983,,http://www.opencongress.org/wiki/Vito_Fossella,,,,,1965-03-09,,yes
Rep,Michael,,Ferguson,,Mike,F000443,R,NJ,7,0,M,,,http://www.house.gov/ferguson,,,22521,H8NJ06118,400132,N00000766,,http://www.opencongress.org/wiki/Michael_Ferguson,,,,,1970-06-22,,yes
Rep,J.,Randy,Forbes,,,F000445,R,VA,4,0,M,202-225-6365,202-226-1170,http://forbes.house.gov,https://forbes.house.gov/contact/contactform.htm,2135 Rayburn House Office Building,5146,H2VA04052,400137,N00013799,,http://www.opencongress.org/wiki/James_Randy_Forbes,,,,,1952-02-17,,yes
Rep,Tom,C.,Feeney,,,F000447,R,FL,24,0,M,,,http://www.house.gov/feeney,,,12856,H2FL00250,400131,N00024851,,http://www.opencongress.org/wiki/Tom_Feeney,,,,,1958-05-21,,yes
Rep,Trent,,Franks,,,F000448,R,AZ,8,1,M,202-225-4576,202-225-6328,https://franks.house.gov,,2435 Rayburn House Office Building,28399,H4AZ04024,400141,N00006423,RepTrentFranks,http://www.opencongress.org/wiki/Trent_Franks,http://youtube.com/RepTrentFranks,TrentFranks,,,1957-06-19,Rep.Franks@opencongress.org,yes
Rep,Jeff,Lane,Fortenberry,,,F000449,R,NE,1,1,M,202-225-4806,202-225-5686,https://fortenberry.house.gov,,1514 Longworth House Office Building,41929,H4NE01064,400640,N00026631,JeffFortenberry,http://www.opencongress.org/wiki/Jeff_Fortenberry,http://youtube.com/JeffFortenberry,jefffortenberry,,,1960-12-27,Rep.Fortenberry@opencongress.org,yes
Rep,Virginia,,Foxx,,,F000450,R,NC,5,1,F,202-225-2071,202-225-2995,http://foxx.house.gov,,2262 Rayburn House Office Building,6051,H4NC05146,400643,N00026166,VirginiaFoxx,http://www.opencongress.org/wiki/Virginia_Foxx,http://youtube.com/repvirginiafoxx,RepVirginiaFoxx,,,1943-06-29,Rep.Foxx@opencongress.org,yes
Rep,Michael,G.,Fitzpatrick,,,F000451,R,PA,8,0,M,202-225-4276,202- 225-9511,http://fitzpatrick.house.gov,https://fitzpatrick.house.gov/contact-me/email-me,2400 Rayburn House Office Building,46971,H4PA08074,400646,N00027229,,http://www.opencongress.org/wiki/Michael_Fitzpatrick,,,,,1963-06-28,,yes
Rep,Mary,,Fallin,,,F000453,R,OK,5,0,F,,,http://fallin.house.gov,,,1699,H6OK05160,412230,N00027781,,http://www.opencongress.org/wiki/Mary_Fallin,,,,,1954-12-09,,yes
Rep,John,,Fleming,,,F000456,R,LA,4,0,M,202-225-2777,202-225-8039,http://fleming.house.gov,https://fleming.house.gov/contact/contactform.htm,2182 Rayburn House Office Building,108811,H8LA04225,412275,N00029679,,http://www.opencongress.org/wiki/John_Fleming,,,,,1951-07-05,,yes
Rep,Stephen,Lee,Fincher,,,F000458,R,TN,8,0,M,202-225-4714,202-225-1765,http://fincher.house.gov,https://fincher.house.gov/contact/email-me#.U06uR_ldWVo,2452 Rayburn House Office Building,124659,H0TN08246,412479,N00031141,,http://www.opencongress.org/wiki/Stephen_Fincher,,,,,1973-02-07,,yes
Rep,Charles,J.,Fleischmann,,Chuck,F000459,R,TN,3,1,M,202-225-3271,202-225-3494,http://fleischmann.house.gov,,2410 Rayburn House Office Building,123456,H0TN03254,412476,N00030815,RepChuck,http://www.opencongress.org/wiki/Chuck_Fleischmann,http://youtube.com/repchuck,repchuck,,,1962-10-11,Rep.Fleischmann@opencongress.org,yes
Rep,Blake,,Farenthold,,,F000460,R,TX,27,1,M,202-225-7742,202-226-1134,http://farenthold.house.gov,,2331 Rayburn House Office Building,116919,H0TX27061,412482,N00031672,Farenthold,http://www.opencongress.org/wiki/Blake_Farenthold,http://youtube.com/BlakeFarenthold,BlakeFarenthold,,,1961-12-12,Rep.Farenthold@opencongress.org,yes
Rep,Bill,,Flores,,,F000461,R,TX,17,1,M,202-225-6105,202-225-0350,http://flores.house.gov,,2440 Rayburn House Office Building,116906,H0TX17104,412480,N00031545,RepBillFlores,http://www.opencongress.org/wiki/Bill_Flores,http://youtube.com/RepBillFlores,RepBillFlores,,,1954-02-25,Rep.Flores@opencongress.org,yes
Rep,John,,Faso,,,F000464,R,NY,19,1,M,202-225-5614,202-225-1168,https://faso.house.gov,,1616 Longworth House Office Building,4311,H6NY19169,412719,N00037288,RepJohnFaso,,,RepJohnFaso,,,1952-08-25,Rep.Faso@opencongress.org,yes
Rep,A.,Drew,Ferguson,IV,,F000465,R,GA,3,1,M,202-225-5901,,https://ferguson.house.gov,,1032 Longworth House Office Building,168132,H6GA03113,412700,N00039090,RepDrewFerguson,,,RepDrewFerguson,,,1967-11-15,Rep.Ferguson@opencongress.org,yes
Rep,Elton,W.,Gallegly,,,G000021,R,CA,24,0,M,202-225-5811,202-225-1100,http://www.house.gov/gallegly,http://www.house.gov/writerep,2309 Rayburn House Office Building,26750,H6CA21028,400144,N00007231,,http://www.opencongress.org/wiki/Elton_Gallegly,,,,,1944-03-07,,yes
Rep,Wayne,T.,Gilchrest,,,G000180,R,MD,1,0,M,,,http://www.house.gov/gilchrest,,,26886,H8MD01037,400149,N00002012,,http://www.opencongress.org/wiki/Wayne_Gilchrest,,,,,1946-04-15,,yes
Rep,Paul,E.,Gillmor,,,G000210,R,OH,5,0,M,,,http://gillmor.house.gov,,,0,H8OH05044,400150,N00003660,,http://www.opencongress.org/wiki/Paul_Gillmor,,,,,1939-02-01,,yes
Rep,Virgil,H.,Goode,Jr.,,G000280,R,VA,5,0,M,,,http://www.house.gov/goode,,,527,H6VA05068,400153,N00002167,,http://www.opencongress.org/wiki/Virgil_Goode,,,,,1946-10-17,,yes
Rep,Bob,W.,Goodlatte,,,G000289,R,VA,6,1,M,202-225-5431,202-225-9681,https://goodlatte.house.gov,,2309 Rayburn House Office Building,27116,H2VA06115,400154,N00009154,RepGoodlatte,http://www.opencongress.org/wiki/Robert_Goodlatte,http://youtube.com/RepBobGoodlatte,BobGoodlatte,,,1952-09-22,Rep.Goodlatte@opencongress.org,yes
Rep,Kay,,Granger,,,G000377,R,TX,12,1,F,202-225-5071,202-225-5683,http://kaygranger.house.gov,,1026 Longworth House Office Building,334,H6TX12060,400157,N00008799,RepKayGranger,http://www.opencongress.org/wiki/Kay_Granger,http://youtube.com/RepKayGranger,RepKayGranger,,,1943-01-18,Rep.Kaygranger@opencongress.org,yes
Rep,Sam,B.,Graves,,,G000546,R,MO,6,1,M,202-225-7041,202-225-8221,https://graves.house.gov,,1135 Longworth House Office Building,9425,H0MO06073,400158,N00013323,RepSamGraves,http://www.opencongress.org/wiki/Samuel_Graves,,118514606128,,,1963-11-07,Rep.Graves@opencongress.org,yes
Rep,Scott,,Garrett,,,G000548,R,NJ,5,0,M,202-225-4465,202-225-9048,http://garrett.house.gov,https://garrettforms.house.gov/forms/writeyourrep/?zip5=07452&zip4=3321,2232 Rayburn House Office Building,4430,H8NJ05052,400145,N00000743,,http://www.opencongress.org/wiki/E._Scott_Garrett,,,,,1959-07-09,,yes
Rep,Jim,,Gerlach,,,G000549,R,PA,6,0,M,202-225-4315,202-225-8440,http://gerlach.house.gov,https://gerlach.house.gov/contact/contactform.htm,2442 Rayburn House Office Building,5226,H2PA06114,400147,N00025025,,http://www.opencongress.org/wiki/Jim_Gerlach,,,,,1955-02-25,,yes
Rep,Phil,,Gingrey,,,G000550,R,GA,11,0,M,202-225-2931,202-225-2944,http://gingrey.house.gov,http://www.house.gov/formgingrey/IMA/issue.htm,442 Cannon House Office Building,17644,H2GA11149,400151,N00024760,,http://www.opencongress.org/wiki/Phil_Gingrey,,,,,1942-07-10,,yes
Rep,Louie,B.,Gohmert,Jr.,,G000552,R,TX,1,1,M,202-225-3035,202-226-1230,https://gohmert.house.gov,,2243 Rayburn House Office Building,50029,H4TX04039,400651,N00026148,RepLouieGohmert,http://www.opencongress.org/wiki/Louis_Gohmert,http://youtube.com/GohmertTX01,50375006903,,,1953-08-18,Rep.Gohmert@opencongress.org,yes
Rep,Parker,,Griffith,,,G000557,R,AL,5,0,M,,,http://griffith.house.gov,,,60357,H8AL05109,412277,N00029917,,http://www.opencongress.org/wiki/Parker_Griffith,,,,,1942-08-06,,yes
Rep,Brett,,Guthrie,,,G000558,R,KY,2,1,M,202-225-3501,202-226-2019,https://guthrie.house.gov,,2434 Rayburn House Office Building,18829,H8KY02031,412278,N00029675,RepGuthrie,http://www.opencongress.org/wiki/Steven_Guthrie,http://youtube.com/BrettGuthrie,,,,1964-02-18,Rep.Guthrie@opencongress.org,yes
Rep,Tom,,Graves,,,G000560,R,GA,14,1,M,202-225-5211,202-225-8272,http://tomgraves.house.gov,,2078 Rayburn House Office Building,31969,H0GA09030,412388,N00030788,RepTomGraves,http://www.opencongress.org/wiki/Tom_Graves,http://youtube.com/CongressmanGraves,reptomgraves,,,1970-02-03,Rep.Tomgraves@opencongress.org,yes
Rep,Bob,,Gibbs,,,G000563,R,OH,7,1,M,202-225-6265,202-225-3394,https://gibbs.house.gov,,2446 Rayburn House Office Building,45466,H0OH18077,412463,N00031128,RepBobGibbs,http://www.opencongress.org/wiki/Bob_Gibbs,http://youtube.com/RepBobGibbs,RepBobGibbs,,,1954-06-14,Rep.Gibbs@opencongress.org,yes
Rep,Christopher,P.,Gibson,,,G000564,R,NY,19,0,M,202-225-5614,202-225-1168,http://gibson.house.gov,http://gibson.house.gov/contact/,1708 Longworth House Office Building,127042,H0NY20095,412453,N00031998,,http://www.opencongress.org/wiki/Chris_Gibson,,,,,1964-05-13,,yes
Rep,Paul,A.,Gosar,,,G000565,R,AZ,4,1,M,202-225-2315,202-226-9739,http://gosar.house.gov,,2057 Rayburn House Office Building,123491,H0AZ01259,412397,N00030771,RepGosar,http://www.opencongress.org/wiki/Paul_Gosar,http://youtube.com/repgosar,repgosar,,,1958-11-22,Rep.Gosar@opencongress.org,yes
Rep,Trey,,Gowdy,,,G000566,R,SC,4,1,M,202-225-6030,202-226-1177,https://gowdy.house.gov,,2418 Rayburn House Office Building,121782,H0SC04257,412473,N00030880,TGowdySC,http://www.opencongress.org/wiki/Trey_Gowdy,http://youtube.com/TGowdySC,RepTreyGowdy,,,1964-08-22,Rep.Gowdy@opencongress.org,yes
Rep,Tim,,Griffin,,,G000567,R,AR,2,0,M,202-225-2506,202-225-5903,http://griffin.house.gov,https://timgriffinforms.house.gov/forms/writeyourrep/,1232 Longworth House Office Building,119213,H0AR02107,412401,N00031297,,http://www.opencongress.org/wiki/Tim_Griffin,,,,,1968-08-21,,yes
Rep,H.,Morgan,Griffith,,,G000568,R,VA,9,1,M,202-225-3861,202-225-0076,http://morgangriffith.house.gov,,2202 Rayburn House Office Building,5148,H0VA09055,412485,N00032029,RepMGriffith,http://www.opencongress.org/wiki/Morgan_Griffith,http://youtube.com/RepMorganGriffith,RepMorganGriffith,,,1958-03-15,Rep.Morgangriffith@opencongress.org,yes
Rep,Michael,G.,Grimm,,,G000569,R,NY,11,0,M,202-225-3371,202- 226-1272,http://grimm.house.gov,https://grimm.house.gov/contact-me/email-me,512 Cannon House Office Building,127075,H0NY13074,412451,N00031401,,http://www.opencongress.org/wiki/Michael_Grimm,,,,,1970-02-07,,yes
Rep,Frank,,Guinta,,,G000570,R,NH,1,0,M,202-225-5456,202-225-5822,https://guinta.house.gov,,326 Cannon House Office Building,42946,H0NH01217,412447,N00030801,,http://www.opencongress.org/wiki/Frank_Guinta,,,,,1970-09-26,,yes
Rep,Glenn,,Grothman,,,G000576,R,WI,6,1,M,202-225-2476,202-225-2356,http://grothman.house.gov,,1217 Longworth House Office Building,3493,H4WI06048,412661,N00036409,RepGrothman,,,RepGrothman,,,1955-07-03,Rep.Grothman@opencongress.org,yes
Rep,Garret,,Graves,,,G000577,R,LA,6,1,M,202-225-3901,202-225-7313,https://garretgraves.house.gov,,430 Cannon House Office Building,155424,H4LA06153,412631,N00036135,RepGarretGraves,,,CongressmanGarretGraves,,,1972-01-31,Rep.Garretgraves@opencongress.org,yes
Rep,Matt,,Gaetz,,,G000578,R,FL,1,1,M,202-225-4136,,https://gaetz.house.gov,,507 Cannon House Office Building,117101,H6FL01119,412690,N00039503,RepMattGaetz,,,CongressmanMattGaetz,,,1982-05-07,Rep.Gaetz@opencongress.org,yes
Rep,Mike,,Gallagher,,,G000579,R,WI,8,1,M,202-225-5665,,https://gallagher.house.gov,,1007 Longworth House Office Building,171843,H6WI08155,412731,N00039330,RepGallagher,,,RepMikeGallagher,,,1984-03-03,Rep.Gallagher@opencongress.org,yes
Rep,Thomas,,Garrett,,,G000580,R,VA,5,1,M,202-225-4711,,https://tomgarrett.house.gov,,415 Cannon House Office Building,134493,H6VA05142,412729,N00038847,Rep_Tom_Garrett,,,congressman-Tom-Garrett-1835767753333490,,,1972-03-27,Rep.Tomgarrett@opencongress.org,yes
Rep,Ralph,M.,Hall,,,H000067,R,TX,4,0,M,202-225-6673,202-225-3332,http://ralphhall.house.gov,https://ralphhallforms.house.gov/email-congressman-hall,2405 Rayburn House Office Building,27080,H0TX04037,400165,N00005645,,http://www.opencongress.org/wiki/Ralph_Hall,,,,,1923-05-03,,yes
Rep,J.,Dennis,Hastert,,Denny,H000323,R,IL,14,0,M,,,http://www.house.gov/hastert,,,26842,H6IL14095,400169,N00004781,,http://www.opencongress.org/wiki/John_Hastert,,,,,1942-01-02,,yes
Rep,Doc,,Hastings,,,H000329,R,WA,4,0,M,202-225-5816,202-225-3251,http://hastings.house.gov,https://hastings.house.gov/contact/contactform.htm,1203 Longworth House Office Building,22318,H2WA04041,400171,N00009157,,http://www.opencongress.org/wiki/Doc_Hastings,,,,,1941-02-07,,yes
Rep,Walter,,Herger,,Wally,H000528,R,CA,2,0,M,202-225-3076,202-225-1740,http://www.house.gov/herger,http://www.house.gov/herger/contact.shtml,242 Cannon House Office Building,26728,H6CA02010,400176,N00007584,,http://www.opencongress.org/wiki/Walter_Herger,,,,,1945-05-20,,yes
Rep,David,Lee,Hobson,,Dave,H000666,R,OH,7,0,M,,,http://www.house.gov/hobson,,,27014,H0OH07021,400180,N00003725,,http://www.opencongress.org/wiki/David_Lee_Hobson,,,,,1936-10-17,,yes
Rep,Peter,,Hoekstra,,Pete,H000676,R,MI,2,0,M,,,http://www.house.gov/hoekstra,,,26910,H2MI02066,400182,N00004155,,http://www.opencongress.org/wiki/Peter_Hoekstra,,,,,1953-10-30,,yes
Rep,Kenny,C.,Hulshof,,,H000948,R,MO,9,0,M,,,http://hulshof.house.gov,,,423,H4MO09046,400190,N00008032,,http://www.opencongress.org/wiki/Kenny_Hulshof,,,,,1958-05-22,,yes
Rep,Duncan,L.,Hunter,,,H000981,R,CA,52,0,M,,,http://www.house.gov/hunter,,,26776,H2CA42023,400191,N00006983,,http://www.opencongress.org/wiki/Duncan_L._Hunter,,,,,1948-05-31,,yes
Rep,Robin,C.,Hayes,,,H001029,R,NC,8,0,M,,,http://hayes.house.gov,,,1641,H8NC08042,400172,N00002315,,http://www.opencongress.org/wiki/Robert_Hayes,,,,,1945-08-14,,yes
Rep,Jeb,,Hensarling,,,H001036,R,TX,5,1,M,202-225-3484,202-226-4888,http://hensarling.house.gov,,2228 Rayburn House Office Building,49827,H2TX05121,400175,N00024922,RepHensarling,http://www.opencongress.org/wiki/Jeb_Hensarling,http://youtube.com/repjebhensarling,RepHensarling,,,1957-05-29,Rep.Hensarling@opencongress.org,yes
Rep,Gregg,,Harper,,,H001045,R,MS,3,1,M,202-225-5031,202-225-5797,http://harper.house.gov,,2227 Rayburn House Office Building,101985,H8MS03067,412280,N00029632,GreggHarper,http://www.opencongress.org/wiki/Gregg_Harper,http://youtube.com/congressmanharper,GreggHarper,,,1956-06-01,Rep.Harper@opencongress.org,yes
Rep,Duncan,D.,Hunter,,,H001048,R,CA,50,1,M,202-225-5672,202-225-0235,https://hunter.house.gov,,2429 Rayburn House Office Building,104308,H8CA52052,412283,N00029258,Rep_Hunter,http://www.opencongress.org/wiki/Duncan_Hunter,http://youtube.com/CongressmanHunter,DuncanHunter,,,1976-12-07,Rep.Hunter@opencongress.org,yes
Rep,Richard,L.,Hanna,,,H001051,R,NY,22,0,M,202-225-3665,202-225-1891,http://hanna.house.gov,https://hanna.house.gov/email-me,319 Cannon House Office Building,110344,H8NY24066,412454,N00030197,,http://www.opencongress.org/wiki/Richard_Hanna,,,,,1951-01-25,,yes
Rep,Andy,,Harris,,,H001052,R,MD,1,1,M,202-225-5311,202-225-0254,http://harris.house.gov,,1533 Longworth House Office Building,19157,H8MD01094,412434,N00029147,RepAndyHarrisMD,http://www.opencongress.org/wiki/Andy_Harris,http://youtube.com/RepAndyHarris,AndyHarrisMD,,,1957-01-25,Rep.Harris@opencongress.org,yes
Rep,Vicky,,Hartzler,,,H001053,R,MO,4,1,F,202-225-2876,202-225-0148,https://hartzler.house.gov,,2235 Rayburn House Office Building,8783,H0MO04086,412444,N00031005,RepHartzler,http://www.opencongress.org/wiki/Vicky_Hartzler,http://youtube.com/repvickyhartzler,Congresswoman.Hartzler,,,1960-10-13,Rep.Hartzler@opencongress.org,yes
Rep,Nan,,Hayworth,,,H001054,R,NY,19,0,F,202-225-5441,202- 225-3289,http://hayworth.house.gov/,,1440 Longworth House Office Building,127041,H0NY19139,412452,N00031124,,http://www.opencongress.org/wiki/Nan_Hayworth,,,,,1959-12-14,,yes
Rep,Joseph,J.,Heck,,,H001055,R,NV,3,0,M,202-225-3252,202- 225-2185,https://heck.house.gov,https://heck.house.gov/contact-me,132 Cannon House Office Building,44082,H0NV03058,412446,N00031244,,http://www.opencongress.org/wiki/Joe_Heck,,,,,1961-10-30,,yes
Rep,Tim,,Huelskamp,,,H001057,R,KS,1,0,M,202-225-2715,202- 225-5124,http://huelskamp.house.gov,https://huelskamp.house.gov/contact/email-me,1110 Longworth House Office Building,12571,H6KS01146,412429,N00027649,,http://www.opencongress.org/wiki/Tim_Huelskamp,,,,,1968-11-11,,yes
Rep,Bill,,Huizenga,,,H001058,R,MI,2,1,M,202-225-4401,202-226-0779,http://huizenga.house.gov,,2232 Rayburn House Office Building,38351,H0MI02094,412437,N00030673,RepHuizenga,http://www.opencongress.org/wiki/Bill_Huizenga,http://youtube.com/RepHuizenga,RepHuizenga,,,1969-01-31,Rep.Huizenga@opencongress.org,yes
Rep,Randy,,Hultgren,,,H001059,R,IL,14,1,M,202-225-2976,202-225-0697,http://hultgren.house.gov,,2455 Rayburn House Office Building,18199,H0IL14080,412422,N00031104,RepHultgren,http://www.opencongress.org/wiki/Randy_Hultgren,http://youtube.com/rephultgren,RepHultgren,,,1966-03-01,Rep.Hultgren@opencongress.org,yes
